name,ID,treatment_1,treatment_2,treatment_3,control_1,control_2,control_3
bg_654,654,235394986.01297963,48041457.65466705,459890852.56795305,384690153.05448735,133076566.22554752,1136044642.9857712
bg_655,655,241606753.19255254,171520769.2215723,34708368.42103374,36571920.08381168,3182580138.003939,228457179.2484955
bg_656,656,16460672.67512379,92160177.9317558,276376040.73270565,7973917.204904652,248488788.911342,330196337.82001007
bg_657,657,381322626.3331763,12595079.679919347,9392422.347714745,184270134.4764771,427685166.9211071,349989563.81870997
bg_658,658,14752857.905979032,16459561.390597932,978457651.5023217,68214806.5220064,69465537.81605592,70031250.41697444
bg_659,659,10900077.863435417,71073392.74266632,9089809.367046779,61899812.00076236,16037325.978132933,265359365.85453457
bg_660,660,120335315.79298489,1388745585.3743274,3405478921.4896708,37111743.10327022,34346966.65410346,55685026.13663134
bg_661,661,219321571.86259747,185316425.14484757,110245119.00651392,104731704.75189868,228946565.95251712,36434957.75174416
bg_662,662,77994405.50766732,12239035.992895754,97062867.78300524,3576446115.0806108,61081782.65824533,197929473.97915816
bg_663,663,46147053.07938212,2500912113.231812,98739431.99620345,280563635.02213,140189490.88265046,218114992.30356044
bg_664,664,567053043.449423,389830948.073673,217348528.32781622,1061775821.21454,1314407965.9728396,625164391.4723703
bg_665,665,228833141.86956504,71395105.75349383,113374529.09799308,26135767.576352455,45995259.923443824,374597810.5699297
bg_666,666,166316832.17643434,39798924.34755283,76943623.61026199,198900566.90401757,151561678.01531148,29626232.54697277
bg_667,667,180953544.50746474,265029819.38090312,180329341.68849304,23442451.117102783,133877110.24322024,30423361.930676162
bg_668,668,35056928.24228875,429084660.80929524,91029886.27775277,16430931.651939021,74689582.07707268,32087715.57713962
bg_669,669,476695984.9356274,174515101.46881565,194210624.53677368,5482110.14103755,93709320.4732264,61014478.18503612
bg_670,670,72440336.26809153,279661984.51493615,34344408.465784036,150624068.32448438,58599345.59400681,85600799.33671291
bg_671,671,544679569.5206478,44090393.227065876,34457255.0564634,348570161.5755599,294860181.8753035,290508507.77427804
bg_672,672,424214726.73337436,254623418.62062094,326120491.8207289,510652369.02934486,94108489.97183494,120527552.00728719
bg_673,673,36717048.16844843,35239365.39974774,125982882.9910964,124771461.90593185,71433894.65064333,335601317.15504605
bg_674,674,36405727.56384524,27494941.943989303,25493025.578443997,42385219.40421352,238481304.08242092,135797713.26268852
bg_675,675,38363735.61948985,293660048.3852286,2051860753.3563867,270703925.6047376,16605899.593874615,69458361.34795378
bg_676,676,375507633.311465,12713667.362505835,39758358.04776059,153462629.99641123,824045166.2835975,521175845.5105275
bg_677,677,82873906.05316964,62868106.93827655,152048119.50175244,1444065.4930215506,600053148.6353782,84933181.23608853
bg_678,678,208520419.52262074,198736941.8608408,858884668.8234532,44224014.41040632,257297466.67399856,112914965.42447715
bg_679,679,14489211.80080752,8705833.469111834,519277601.9017435,26972401.44424141,87069185.81381232,24329361.038079605
bg_680,680,8179144316.98643,283705186.2826789,33126615.92882977,284026178.3557099,143951849.41148698,562964603.0637823
bg_681,681,122992835.29534627,17745149.172625456,236819123.67644036,32002213.56207769,19551407.34806507,134307903.9494721
bg_682,682,8393237.387032181,38903475.95558474,35870115.51564635,102743691.02678102,83767689.51411884,30939704.495822307
bg_683,683,57332201.62301451,147920381.15585127,99264144.04726772,193842479.62529588,1997776199.0280778,337516660.6089462
bg_684,684,1024300897.4497479,225537061.39161927,11363058.139026776,362393376.97603995,119163433.00553717,123858089.30912915
bg_685,685,394422486.7031025,316318310.4011174,329682906.07640636,53553707.33948199,838791349.9314587,557982677.3578736
bg_686,686,81855854.82142031,257672129.3949055,211708064.77306116,3431646485.5629754,277506442.4090827,53798894.62615986
bg_687,687,259415315.22552627,83204586.88868043,11165695.977686971,528107471.70961714,30828386.399050966,183978182.4919698
bg_688,688,112736450.27105522,6767350.319290371,22118712.384808064,149122061.84374005,63702027.81557706,52695769.194141574
bg_689,689,91779056.8135545,201239079.54820365,12212621.297676066,162037718.575648,60508133.52563644,34558142.81386752
bg_690,690,22166040.163601507,335786816.07507813,344376432.64409924,98750936.81213453,16534496.219759108,32988216.53506246
bg_691,691,1479491798.9988916,116044131.6267776,219543477.20077494,22057790.679526046,2506922123.341928,255042037.4381305
bg_692,692,832905.75542019,36176232.4095826,46344404.5941335,42297642.89522872,169361532.4697053,224952448.1178089
bg_693,693,194332540.92394692,548072619.5917382,218025724.33124843,188515004.58286995,1265081539.7041826,57282217.31160993
bg_694,694,8839746.509225633,96492496.19360735,102947005.40345861,143699493.23335204,274216132.55499536,43118918.21275729
bg_695,695,37132276.03298309,203889933.57007432,501334473.88026386,106229093.40545705,249469918.75097534,742559139.2177627
bg_696,696,26829827.541257568,293712273.23371625,10345822.729077289,76886151.77883548,1458345649.1399188,302827173.2859037
bg_697,697,247381517.759104,61960363.228121735,114235037.9087427,140239302.0791033,71137361.4043479,9072956.01287458
bg_698,698,290108337.7738216,42920539.35914509,133820210.26235494,81233432.05387375,305738644.6589764,70049850.74276017
bg_699,699,219237225.67251876,449377141.9611535,145891413.14504245,55122407.37530655,24612365.04176686,7300873.178114865
bg_700,700,628646064.3242711,65862884.97029834,279255231.3614322,44408529.11159341,325575754.7027259,224701508.47217333
bg_701,701,17982520.563211158,46444385.33136418,251989614.0124074,157130691.75314632,525870818.1704521,81681638.30615912
bg_702,702,127176979.28581554,984571291.3959347,109810889.59098502,72334653.62666671,639941497.5339371,225490612.73065636
bg_703,703,156467848.75518465,22745014.209904764,1434832349.4189909,622395810.7542564,11060039.11032804,84010811.1769346
bg_704,704,442826943.9070871,17561414.171306517,112262396.71051867,101981041.5400118,7788222.4926889865,855293959.5071411
bg_705,705,124070583.53258398,125317159.28945927,397579327.61949193,795931621.8092781,30950460.135499123,7166665.709696618
bg_706,706,110638183.85959442,337644993.05991006,33306539.859348077,412456812.04998904,49442345.90894328,219849419.9164088
bg_707,707,22835112.14528181,80719956.93348052,47795844.33413637,141421528.0443037,3182580152.9696355,52996847.45647449
bg_708,708,68034049.99351855,396731985.193855,61099373.32504719,113180695.62356107,61930777.64609806,35388430.731272504
bg_709,709,25148081.925418258,7321655219.814847,2159535354.382299,59454645.59053924,168465285.95844606,338366183.6830794
bg_710,710,240482723.19994286,841628890.7267634,17709771.389604595,279409938.62650234,97275624.51911144,150416997.5717907
bg_711,711,224286774.65788555,18943641.289694447,89065214.99910252,3576446110.1599584,968690308.8217348,51293856.532456644
bg_712,712,459269471.6347696,34035333.8206967,1224928322.5606773,318702120.25930125,47646019.38418757,296343233.0927492
bg_713,713,219167977.9079149,7321655210.300847,109910411.01540744,620906137.7375293,1150884898.7477036,39505246.422523834
bg_714,714,145918888.06986412,224175669.29024857,45057333.13235944,49400624.38351218,76255892.53906669,95538903.97596219
bg_715,715,32692098.16929815,20862989.475744464,60929140.47143543,133575584.70517355,334623360.35127664,468925657.7498728
bg_716,716,225050643.52749497,79116746.81621078,397579327.61949193,225738649.7407948,212980529.66480687,200144655.69336396
bg_717,717,269421920.7079734,7321655219.682862,213150412.71379676,10653708.630371453,531146898.34461683,3251997431.077524
bg_718,718,465934942.03821486,30705942.523801763,126146879.44646364,91988757.48796926,93491362.05057137,279731676.0501997
bg_719,719,103025391.83563805,538731290.2392464,355152755.2959616,72731051.55629344,53796270.259838305,100383389.97995403
bg_720,720,487915262.0549781,214658138.19394958,31929605.404759143,45235747.3344927,348138972.6916809,451934011.6248214
bg_721,721,183103818.55740255,67424373.52280132,95517626.08791552,84761763.30487028,143043609.17901996,28874582.865439355
bg_722,722,155904712.15266076,34600488.26566856,31796039.98015612,25788151.131303705,131095139.74181296,41725735.43095046
bg_723,723,8179144321.950685,35193886.575094745,654214417.054019,171897799.82604775,1084316009.2897148,83199919.63475527
bg_724,724,223155877.249875,1120291405.2463853,407778274.6009709,185539810.06880414,136343674.63141048,493510159.762964
bg_725,725,972312180.8836788,62511938.37340681,70450614.33295605,39179881.774805695,3182580148.503301,9719766.716645451
bg_726,726,137930120.98138186,74892175.2367707,3515810484.914648,105823598.5820588,179952616.55142117,15225882.08351122
bg_727,727,46305300.748002164,23138525.264697995,553449718.836433,82192422.83335084,510741590.8472092,664401091.8978838
bg_728,728,281748652.03937984,985020595.221884,18871825.58317064,56775638.51290827,112836532.77664968,17770334.014569756
bg_729,729,161846553.840521,36468744.70136417,31161346.478782233,13772617.31258551,42383013.36314214,209695321.71190542
bg_730,730,32759636.41321327,587676302.8062826,361830001.3748127,740654277.3706026,411028155.28858787,319273325.8708677
bg_731,731,45135752.37430812,480173709.4123623,55770914.073424235,106477595.0462304,558661446.7416413,318623454.5529512
bg_732,732,231484807.66756624,11440569.447867943,1787421221.8467226,75628953.29148652,120386373.93282123,2559320683.3010993
bg_733,733,794426035.4982888,385814721.3429179,144652960.92133972,87232641.78691652,76785731.49334422,137418833.83709335
bg_734,734,248245764.62751538,161267775.6132562,374495475.06206024,1222636938.9433208,1330921408.1114824,92931233.85043788
bg_735,735,161153217.93952575,99340757.3646345,766410998.3942335,10785773.895503817,34715188.14826928,4230161.881692397
bg_736,736,194237510.7838489,185396371.9057111,397473792.4156967,90251962.67756231,17229843.12273773,1013990242.130661
bg_737,737,47972924.94127366,81712479.41412967,194635532.42043543,20954520.103238963,149898059.60208687,34053512.70626271
bg_738,738,165211461.36159158,252062759.7228589,119106884.55248564,37053006.32674132,64007779.551999286,27485987.09746338
bg_739,739,87390106.55012399,178350916.5708082,83168663.61764246,49827811.15351226,76177889.38314733,28922949.885447618
bg_740,740,1198091691.158917,17810044.76724153,115412347.17834651,218507519.39750832,1066798334.1000767,1264301455.3263452
bg_741,741,55347635.043611564,77741471.04970936,313203439.016045,253830772.3904033,35972040.97351527,724578361.9762939
bg_742,742,548523206.8536377,24250952.530306574,771749815.5937122,85599104.90808846,1919349911.5443556,338589164.2963972
bg_743,743,59691892.53326008,261279083.64573443,233108331.62282422,642319511.6010748,27601491.890987493,19123295.963572953
bg_744,744,137461980.49263486,142018137.29472017,377896857.80070263,3131631647.299686,320480336.2973483,356421129.39681214
bg_745,745,65451636.56982549,99575579.6516963,72603975.47586997,21955282.18097481,255248757.86642456,328986081.7969667
bg_746,746,150081996.4922556,88144936.13640419,286231853.3183182,9668463.37986551,1303524024.1841173,369824828.3997319
bg_747,747,554391899.8899857,322128385.1055782,58905398.1746584,186220625.0543477,90205386.18566124,27689186.61018614
bg_748,748,3082729330.200856,33745857.60169287,36810722.46501182,32470303.1299185,56839358.41716131,1082900493.0610852
bg_749,749,80557354.33052763,72843143.66242099,52008172.62881691,105722391.27272956,1320856839.247872,714659529.2671168
bg_750,750,342453833.4009552,110538886.73331457,108402124.64129983,10495130.22647111,301898472.84090877,20546438.655209426
bg_751,751,8179144320.441562,28760099.190916818,32976513.46412442,50049389.40740759,3464511335.669018,684057969.979888
bg_752,752,71520660.45144588,20651903.84188792,31611914.532711543,1147234425.9459436,9789880.207716508,1000732412.2332301
bg_753,753,549854626.9777311,254090626.88698843,4927076607.388907,139264685.41906458,491774271.0269094,313772766.0182518
bg_754,754,526405501.5522223,70771421.20903784,900364356.4062006,299965561.1559463,127226997.54555877,20674581.24500616
bg_755,755,706700089.701532,14261293.721771227,353722135.1986302,118964872.0490719,323266196.2837807,109898388.63381985
bg_756,756,88329713.81914736,7321655200.888291,1356227260.99707,9552598.319673436,281798287.6838433,65912300.195239134
bg_757,757,285969263.75630814,29182241.859523337,357096577.05758,886575609.5982547,119218861.96229278,1488085929.2862844
bg_758,758,223228483.3489231,246956653.57652518,237468300.47878352,877447849.8330737,882343330.5505035,41080255.565612316
bg_759,759,308900804.80439126,400898029.24281853,206318783.73519263,27891873.71295327,26560146.32108468,1959623.1331430664
bg_760,760,118657458.2659969,428644648.1901373,8727327936.783161,14816034.28429908,644215012.7453604,57578014.41875982
bg_761,761,50704832.785774596,102419285.96076877,96711490.73020199,210521768.8041624,865256970.1213131,351252364.9843275
bg_762,762,247843342.81104347,184282645.3962892,41402742.09921114,62571078.905705765,51085639.818494454,478745790.53405035
bg_763,763,44262260.010308124,199205260.2640221,69208411.51394622,366929190.81015444,185861485.47071204,1151887012.372182
bg_764,764,732644274.6017406,85206356.51280615,45311360.46018053,15259304.97646568,291820897.49131286,77364844.98021796
bg_765,765,574987589.7721041,21221392.090868663,655158091.3364409,1174341850.8563566,84491198.1403431,306640939.37934446
bg_766,766,42229089.03181793,54906042.127723485,346791818.4689935,105607027.21403274,302335568.8799349,20062269.40983672
bg_767,767,740101022.4202378,356809692.68487406,77924984.22491135,3431646487.6115556,82957685.70149125,35277621.81965111
bg_768,768,131092535.11352818,23797273.743281417,1366249604.0962012,65768361.09291497,18417074.150352124,23669828.841187324
bg_769,769,55974492.14476079,280476622.43023694,1375824284.564802,96140845.24099071,168011435.82090744,329910888.0854263
bg_770,770,127558967.97046179,83074790.28935778,252455761.3657573,304687980.9508706,669634425.1525536,13667776.463512609
bg_771,771,144327591.44955263,647913831.0688256,854776858.2729934,11561644.253804365,76961676.77113716,92258412.50502135
