,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
2847,UDPG1P,UDPglucuronate Uridine-Monophosphohydrolase,h2o_c + udpglcur_c --> glcur1p_c + 2.0 h_c + ump_c,"(0.0, 100.0)",Pentose phosphate pathway
2848,UDPGALtg,UDP-Gal Golgi Transport via CMP Antiport,udpgal_c + ump_g <=> udpgal_g + ump_c,"(-100.0, 100.0)","Transport, golgi apparatus"
2849,UDPGD,UDPglucose 6-Dehydrogenase,h2o_c + 2.0 nad_c + udpg_c --> 5.0 h_c + 2.0 nadh_c + udpglcur_c,"(0.0, 100.0)",Starch and sucrose metabolism
2850,UDPGLCAter,UDPglca Endoplasmic Reticulum Transport via UMP Antiport,udpglcur_r + ump_c <=> udpglcur_c + ump_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2851,UDPGLCAtg,UDPglca Golgi Transport via UMP Antiport,udpglcur_g + ump_c <=> udpglcur_c + ump_g,"(-100.0, 100.0)","Transport, golgi apparatus"
2852,UDPGLCter,UDP-Glc Endoplasmic Reticulum Transport via CMP Antiport,udpg_c + ump_r <=> udpg_r + ump_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2853,UDPGLDCg,"UDP-D-Glucuronate Decarboxylase, Golgi Apparatus",h_g + udpglcur_g --> co2_g + udpxyl_g,"(0.0, 100.0)",Nucleotide sugar metabolism
2854,UDPGNP,UDPglucuronate Uridine-Diphosphohydrolase,h2o_c + udpglcur_c --> glcur_c + udp_c,"(0.0, 100.0)",Pentose phosphate pathway
2855,UDPGP,UDPglucose Pyrophosphohydrolase,h2o_c + udpg_c --> g1p_c + 2.0 h_c + ump_c,"(0.0, 100.0)",Starch and sucrose metabolism
2856,UDPtl,UDP Intracellular Transport,udp_c <=> udp_l,"(-100.0, 100.0)","Transport, lysosomal"
2857,UDPXYLter,UDP-Xyl Endoplasmic Reticular Transport via CMP Antiport,udpxyl_c + ump_r <=> udpxyl_r + ump_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2858,UDPXYLtg,UDP-Xyl Golgi Transport via CMP Antiport,udpxyl_c + ump_g <=> udpxyl_g + ump_c,"(-100.0, 100.0)","Transport, golgi apparatus"
2859,UGALGTg,"UDPgalactose:D-Glucose 4-Beta-D-Galactosyltransferase, Golgi Apparatus",glc_D_g + udpgal_g --> lcts_g + udp_g,"(0.0, 100.0)",Galactose metabolism
2860,UGALNACtg,UDP-Galnac Golgi Transport via CMP Antiport,udpacgal_c + ump_g <=> udpacgal_g + ump_c,"(-100.0, 100.0)","Transport, golgi apparatus"
2861,UGCG,Ceramide Glucosyltransferase,crm_hs_r + udpg_r --> gluside_hs_r + h_r + udp_r,"(0.0, 100.0)",Sphingolipid metabolism
2862,UGLCNACtg,UDP-GlcNac Golgi Transport via CMP Antiport,uacgam_c + ump_g <=> uacgam_g + ump_c,"(-100.0, 100.0)","Transport, golgi apparatus"
2863,UGT1A10r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",bilirub_r + h_r + udpglcur_r <=> bilglcur_r + udp_r,"(-100.0, 100.0)",Steroid metabolism
2864,UGT1A1r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",estrone_r + udpglcur_r --> estroneglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2865,UGT1A2r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",bilirub_r + 2.0 h_r + 2.0 udpglcur_r --> bildglcur_r + 2.0 udp_r,"(0.0, 100.0)",Steroid metabolism
2866,UGT1A3r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",andrstrn_r + udpglcur_r --> andrstrnglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2867,UGT1A4r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",tststerone_r + udpglcur_r --> tststeroneglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2868,UGT1A5r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",h_r + retn_r + udpglcur_r --> retnglc_r + udp_r,"(0.0, 100.0)",Vitamin A metabolism
2869,UGT1A5r2,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal (13-Cis)",13_cis_retn_r + h_r + udpglcur_r --> 13_cis_retnglc_r + udp_r,"(0.0, 100.0)",Vitamin A metabolism
2870,UGT1A6r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",estradiol_r + udpglcur_r --> estradiolglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2871,UGT1A7r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",ahandrostan_r + udpglcur_r --> ahandrostanglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2872,UGT1A8r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",estriol_r + udpglcur_r --> estriolglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2873,UGT1A9r,"UDP-Glucuronosyltransferase 1-10 Precursor, Microsomal",5adtststerone_r + udpglcur_r --> 5adtststeroneglc_r + udp_r,"(0.0, 100.0)",Steroid metabolism
2874,UMPK2,UMP Kinase (CTP),ctp_c + h_c + ump_c <=> cdp_c + udp_c,"(-100.0, 100.0)",Nucleotide interconversion
2875,UMPK2n,"UMP Kinase (CTP), Nuclear",ctp_n + h_n + ump_n <=> cdp_n + udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2876,UMPK3,UMP Kinase (UTP),h_c + ump_c + utp_c <=> 2.0 udp_c,"(-100.0, 100.0)",Nucleotide interconversion
2877,UMPK3n,"UMP Kinase (UTP), Nuclear",h_n + ump_n + utp_n <=> 2.0 udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2878,UMPK4,UMP Kinase (GTP),gtp_c + h_c + ump_c <=> gdp_c + udp_c,"(-100.0, 100.0)",Nucleotide interconversion
2879,UMPK4n,"UMP Kinase (GTP), Nuclear",gtp_n + h_n + ump_n <=> gdp_n + udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2880,UMPK5,UMP Kinase (dATP),datp_c + h_c + ump_c <=> dadp_c + udp_c,"(-100.0, 100.0)",Nucleotide interconversion
2881,UMPK5n,"UMP Kinase (dATP), Nuclear",datp_n + h_n + ump_n <=> dadp_n + udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2882,UMPK6,UMP Kinase (dCTP),dctp_c + h_c + ump_c <=> dcdp_c + udp_c,"(-100.0, 100.0)",Nucleotide interconversion
2883,UMPK6n,"UMP Kinase (dCTP), Nuclear",dctp_n + h_n + ump_n <=> dcdp_n + udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2884,UMPK7,UMP Kinase (dGTP),dgtp_c + h_c + ump_c <=> dgdp_c + udp_c,"(-100.0, 100.0)",Nucleotide interconversion
2885,UMPK7n,"UMP Kinase (dGTP), Nuclear",dgtp_n + h_n + ump_n <=> dgdp_n + udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2886,UMPKn,"UMP Kinase, Nuclear",atp_n + h_n + ump_n <=> adp_n + udp_n,"(-100.0, 100.0)",Nucleotide interconversion
2887,UMPtr,"UMP Transport, Endoplasmatic Reticulum",ump_c <=> ump_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2888,UPPN,B-Ureidopropionase,cala_c + h2o_c + 2.0 h_c --> ala_B_c + co2_c + nh4_c,"(0.0, 100.0)",Pyrimidine catabolism
2889,URAt,Uracil Transport via Faciliated Diffusion,ura_e <=> ura_c,"(-100.0, 100.0)","Transport, extracellular"
2890,URATEt,Urate Export from Cytosol,urate_c --> urate_e,"(0.0, 100.0)","Transport, extracellular"
2891,URATEtx,Urate Export from Peroxisome,urate_x --> urate_c,"(0.0, 100.0)","Transport, peroxisomal"
2892,UREAt5,"Urea, Water Symport",h2o_e + urea_e <=> h2o_c + urea_c,"(-100.0, 100.0)","Transport, extracellular"
2893,UREAtm,Urea Transport via Diffusion,urea_c <=> urea_m,"(-100.0, 100.0)",Urea cycle
2894,URIDK2m,"Uridylate Kinase (dUMP), Mitochondrial",atp_m + dump_m + h_m <=> adp_m + dudp_m,"(-100.0, 100.0)",Nucleotide interconversion
2895,URIK1,Uridine Kinase (ATP:Uridine),atp_c + uri_c --> adp_c + h_c + ump_c,"(0.0, 100.0)",Pyrimidine synthesis
2896,URIt,Uridine Faciliated Transport in Cytosol,uri_e <=> uri_c,"(-100.0, 100.0)","Transport, extracellular"
2897,URIt4,Uridine Transport in via Sodium Symport,na1_e + uri_e --> na1_c + uri_c,"(0.0, 100.0)","Transport, extracellular"
2898,Uritl,Uridine Faciliated Transport from Lysosome,uri_l <=> uri_c,"(-100.0, 100.0)","Transport, lysosomal"
2899,Uritn,Uridine Transport in Nucleus,uri_c <=> uri_n,"(-100.0, 100.0)","Transport, nuclear"
2900,UROLACer,"Uronolactonase, Endoplasmic Reticulum",glcur_r + h_r <=> glac_r + h2o_r,"(-100.0, 100.0)",Vitamin C metabolism
2901,UTPtn,UTP Diffusion in Nucleus,utp_c <=> utp_n,"(-100.0, 100.0)","Transport, nuclear"
2902,VACCt,Fatty Acid Transport via Diffusion,vacc_e <=> vacc_c,"(-100.0, 100.0)","Transport, extracellular"
2903,VALt4,L-Valine Transport in via Sodium Symport,na1_e + val_L_e --> na1_c + val_L_c,"(0.0, 100.0)","Transport, extracellular"
2904,VALt5m,Valine Reversible Mitochondrial Transport,val_L_c <=> val_L_m,"(-100.0, 100.0)","Transport, mitochondrial"
2905,VALTAm,"Valine Transaminase, Mitochondiral",akg_m + val_L_m <=> 3mob_m + glu_L_m,"(-100.0, 100.0)","Valine, leucine, and isoleucine metabolism"
2906,VALtec,L-Valine Transport via Diffusion (Extracellular to Cytosol),val_L_e <=> val_L_c,"(-100.0, 100.0)","Transport, extracellular"
2907,VD3,Vitamin D3 Formation,pd3_c <=> vitd3_c,"(-100.0, 100.0)",Vitamin D metabolism
2908,VITD3t,Vitamin D3 Release,vitd3_c --> vitd3_e,"(0.0, 100.0)","Transport, extracellular"
2909,VLCS2p,Very-Long-Chain-Fatty-Acid Coenzyme A Ligase,atp_x + coa_x + dhcholestanate_x --> amp_x + dhcholestancoa_x + h_x + ppi_x,"(0.0, 100.0)",Bile acid synthesis
2910,VLCS2r,Very-Long-Chain-Fatty-Acid Coenzyme A Ligase,atp_r + coa_r + dhcholestanate_r --> amp_r + dhcholestancoa_r + h_r + ppi_r,"(0.0, 100.0)",Bile acid synthesis
2911,VLCSp,Very-Long-Chain-Fatty-Acid Coenzyme A Ligase,atp_x + coa_x + thcholstoic_x --> amp_x + cholcoar_x + h_x + ppi_x,"(0.0, 100.0)",Bile acid synthesis
2912,VLCSr,Very-Long-Chain-Fatty-Acid Coenzyme A Ligase,atp_r + coa_r + thcholstoic_r --> amp_r + cholcoar_r + h_r + ppi_r,"(0.0, 100.0)",Bile acid synthesis
2913,WHDDCAte,Transport of Xenobiotic,whddca_e <=> whddca_c,"(-100.0, 100.0)","Transport, extracellular"
2914,WHHDCAte,Transport of Xenobiotic,whhdca_e <=> whhdca_c,"(-100.0, 100.0)","Transport, extracellular"
2915,WHTSTSTERONEte,Omega Hydroxy Testosterone Transport,whtststerone_c <=> whtststerone_e,"(-100.0, 100.0)","Transport, extracellular"
2916,WHTTDCAte,Transport of Xenobiotic,whttdca_e <=> whttdca_c,"(-100.0, 100.0)","Transport, extracellular"
2917,XANDp,"Xanthine Dehydrogenase, Peroxisomal",h2o_x + nad_x + xan_x --> 2.0 h_x + nadh_x + urate_x,"(0.0, 100.0)",Purine catabolism
2918,XANtx,Xanthine Diffusion in Peroxisome,xan_c --> xan_x,"(0.0, 100.0)","Transport, peroxisomal"
2919,XAO2x,Xanthine Oxidase,h2o_x + hxan_x + o2_x --> h2o2_x + xan_x,"(0.0, 100.0)",Purine catabolism
2920,XAOx,"Xanthine Oxidase, Peroxisomal",h2o_x + o2_x + xan_x --> h2o2_x + urate_x,"(0.0, 100.0)",Purine catabolism
2921,XOL27OHtm,27 Hydroxy Cholesterol Transport,xol27oh_r <=> xol27oh_m,"(-100.0, 100.0)","Transport, mitochondrial"
2922,XOL7AH2tm,"Lipid, Flip-Flop Intracellular Transport",xol7ah2_c <=> xol7ah2_m,"(-100.0, 100.0)","Transport, mitochondrial"
2923,XOL7AONEtr,"Lipid, Flip-Flop Intracellular Transport",xol7aone_c <=> xol7aone_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2924,XOLDIOLONEt,"Lipid, Flip-Flop Intracellular Transport",xoldiolone_c <=> xoldiolone_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2925,XOLEST2te,Cholesterol Ester Transporter,xolest2_hs_e <=> xolest2_hs_c,"(-100.0, 100.0)","Transport, extracellular"
2926,XOLESTte,Cholesterol Ester Transporter,xolest_hs_e <=> xolest_hs_c,"(-100.0, 100.0)","Transport, extracellular"
2927,XOLTRI24tc,24 Trihydroxy Cholesterol Transport,xoltri24_r <=> xoltri24_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2928,XOLTRI24te,24 Trihydroxy Cholesterol Transport,xoltri24_c <=> xoltri24_e,"(-100.0, 100.0)","Transport, extracellular"
2929,XOLTRI25tc,25 Trihydroxy Cholesterol Transport,xoltri25_r <=> xoltri25_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2930,XOLTRI25te,25 Trihydroxy Cholesterol Transport,xoltri25_c <=> xoltri25_e,"(-100.0, 100.0)","Transport, extracellular"
2931,XOLTRI27tc,27 Trihydroxy Cholesterol Transport,xoltri27_r <=> xoltri27_c,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2932,XOLTRI27te,27 Trihydroxy Cholesterol Transport,xoltri27_c <=> xoltri27_e,"(-100.0, 100.0)","Transport, extracellular"
2933,XOLTRIOLtm,"Lipid, Flip-Flop Intracellular Transport",xoltriol_c <=> xoltriol_m,"(-100.0, 100.0)","Transport, mitochondrial"
2934,XSERtg,Xyl-L-Ser (Protein) Transport from Endoplasmic Reticulum to Golgi Apparatus,xser_r --> xser_g,"(0.0, 100.0)","Transport, golgi apparatus"
2935,XYLK,Xylulokinase,atp_c + xylu_D_c --> adp_c + h_c + xu5p_D_c,"(0.0, 100.0)",Pentose phosphate pathway
2936,XYLTD_Dr,Xylitol Dehydrogenase (D-Xyulose-Forming),nad_c + xylt_c <=> 2.0 h_c + nadh_c + xylu_D_c,"(-100.0, 100.0)",Pentose phosphate pathway
2937,XYLTer,"UDP-Xylose:Protein Xylosyltransferase, Endoplasmic Reticulum",Ser_Gly_Ala_X_Gly_r + udpxyl_r --> h_r + udp_r + xser_r,"(0.0, 100.0)",Chondroitin synthesis
2938,XYLtly,Xylose Efflux from Lysosome,xyl_D_l --> xyl_D_c,"(0.0, 100.0)","Transport, lysosomal"
2939,XYLTt,Xylitol Transport via Passive Diffusion,xylt_e <=> xylt_c,"(-100.0, 100.0)","Transport, extracellular"
2940,XYLUR,Xylulose Reductase,2.0 h_c + nadph_c + xylu_L_c <=> nadp_c + xylt_c,"(-100.0, 100.0)",Pentose phosphate pathway
2941,YVITEt,Gamma-Tocopherol (Vit. E) Transport,yvite_e --> yvite_c,"(0.0, 100.0)","Transport, extracellular"
2942,EX_4abutn_e,Exchange of 4-Ammoniobutanal,4abutn_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2943,EX_acmana_e,Exchange of N-Acetyl-D-Mannosamine,acmana_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2944,EX_ahdt_e,"Exchange of 7, 8-Dihydroneopterin 3-Triphosphate",ahdt_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2945,EX_ctp_e,Exchange of CTP,ctp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2946,EX_dgmp_e,Exchange of dGMP,dgmp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2947,EX_dgtp_e,Exchange of dGTP,dgtp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2948,EX_dha_e,Exchange of Glycerone,dha_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2949,EX_dhap_e,Exchange of Glycerone Phosphate,dhap_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2950,EX_dtmp_e,Exchange of dTMP,dtmp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2951,EX_dttp_e,Exchange of dTTP,dttp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2952,EX_fad_e,Exchange of Flavin Adenine Dinucleotide Oxidized,fad_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2953,EX_fald_e,Exchange of Formaldehyde,fald_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2954,EX_g1p_e,Exchange of Alpha-D-Glucose 1-Phosphate,g1p_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2955,EX_HC00229_e,Exchange of Isomaltose,isomal_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2956,EX_HC00250_e,Exchange of Hydrosulfide,HC00250_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2957,EX_HC01104_e,Exchange of 4-Nitrophenyl Phosphate,HC01104_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2958,EX_HC01361_e,Exchange of Dihydroneopterin,HC01361_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2959,EX_HC01440_e,Exchange of 3-Keto-Beta-D-Galactose,HC01440_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2960,EX_HC01441_e,Exchange of Lactose-6P,HC01441_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2961,EX_HC01444_e,Exchange of Galactosylglycerol,HC01444_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2962,EX_HC01446_e,Exchange of 3-Ketolactose,HC01446_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2963,EX_HC01577_e,Exchange of Gamma-Glutamyl-Beta-Cyanoalanine,HC01577_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2964,EX_HC01609_e,Exchange of Uroporphyrinogeni,HC01609_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2965,EX_HC01610_e,Exchange of Coproporphyrinogeni,cpppg1_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2966,EX_HC01700_e,Exchange of Gamma-Glutamyl-3-Aminopropiononitrile,HC01700_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2967,EX_HC02160_e,Exchange of Gm2-Pool,HC02160_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2968,EX_HC02161_e,Exchange of Gm1-Pool,HC02161_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2969,EX_itp_e,Exchange of ITP,itp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2970,EX_orot_e,Exchange of Orotate,orot_e <=> ,"(-100.0, 100.0)",Exchange/demand reaction
2971,EX_prpp_e,Exchange of 5-O-Phosphonato-Alpha-D-Ribofuranosyl Diphosphate,prpp_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2972,EX_pydx5p_e,Exchange of Pyridoxal 5-Phosphate,pydx5p_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2973,EX_udpg_e,"Exchange of [ (2R, 3S, 4R, 5R)-5- (2, 4-Dioxo-1, 2, 3, 4-Tetrahydropyrimidin-1-Yl)-3, 4-Dihydroxyoxolan-2-Yl]Methyl {[ (3R, 4S, 5S, 6R)-3, 4, 5-Trihydroxy-6- (Hydroxymethyl)Oxan-2-Yl Phosphonato]Oxy}Phosphonate",udpg_e --> ,"(0.0, 0.0)",Exchange/demand reaction
2974,r0002,Active Transport,crn_c <=> crn_r,"(-100.0, 100.0)","Transport, endoplasmic reticular"
2975,r0009,Pyrophosphate Phosphohydrolase,h2o_x + ppi_x --> h_x + 2.0 pi_x,"(0.0, 100.0)",Purine catabolism
2976,r0013,Beta-N-Acetylhexosaminidase,HC00822_l + h2o_l --> 2.0 acgam_l,"(0.0, 100.0)",Aminosugar metabolism
2977,r0016,Fe (II):Oxygen Oxidoreductase,4.0 fe2_e + 4.0 h_e + o2_e --> 4.0 fe3_e + 2.0 h2o_e,"(0.0, 100.0)",Miscellaneous
2978,r0021,Glutathione:NAD+ Oxidoreductase,2.0 gthrd_c + nad_c <=> gthox_c + 2.0 h_c + nadh_c,"(-100.0, 100.0)",Glutathione metabolism
2979,r0022,Glutathione:NAD+ Oxidoreductase,2.0 gthrd_m + nad_m <=> gthox_m + 2.0 h_m + nadh_m,"(-100.0, 100.0)",Glutathione metabolism
2980,r0023,NADH:Ferricytochrome-B5 Oxidoreductase,2.0 HC00617_c + nadh_c --> 2.0 HC00619_c + h_c + nad_c,"(0.0, 100.0)",Miscellaneous
2981,r0024,"N- (Omega)-Hydroxyarginine, NADPH:Oxygen Oxidoreductase (Nitric-Oxide-Forming)",nadph_c + 2.0 nwharg_c + 2.0 o2_c --> 2.0 citr_L_c + 2.0 h2o_c + h_c + nadp_c + 2.0 no_c,"(0.0, 100.0)",Arginine and proline metabolism
2982,r0027,NADPH:Coa-Glutathione Oxidoreductase,2.0 cys_L_c + nadp_c <=> Lcystin_c + 2.0 h_c + nadph_c,"(-100.0, 100.0)",Methionine and cysteine metabolism
2983,r0028,ATP Pyrophosphohydrolase,adp_c + h2o_c --> amp_c + 2.0 h_c + pi_c,"(0.0, 100.0)",Purine catabolism
2984,r0033,ATP:Dephospho Coenzyme A 3-Phosphotransferase,atp_m + dpcoa_m --> adp_m + coa_m + h_m,"(0.0, 100.0)",CoA synthesis
2985,r0034,"Carbon-Dioxide:Ammonia Ligase (ADP-Forming, Carbamate-Phosphorylating) ",2.0 atp_m + co2_m + h2o_m + nh4_m --> 2.0 adp_m + cbp_m + 3.0 h_m + pi_m,"(0.0, 100.0)",Urea cycle
2986,r0047,Adenosine 5-Monophosphate Phosphohydrolase,amp_m + h2o_m --> adn_m + pi_m,"(0.0, 100.0)",Purine catabolism
2987,r0051,AMP:Pyrophosphate Phosphoribosyltransferase,amp_e + h_e + ppi_e --> ade_e + prpp_e,"(0.0, 0.0)",Purine catabolism
2988,r0055,2-Oxopropanal:NADP+ Oxidoreductase,h2o_c + mthgxl_c + nadp_c --> 3.0 h_c + nadph_c + pyr_c,"(0.0, 100.0)",Pyruvate metabolism
2989,r0062,Acetyl Coenzyme A Hydrolase,accoa_m + h2o_m --> ac_m + coa_m + h_m,"(0.0, 100.0)",Pyruvate metabolism
2990,r0068,Acetyl Adenylate:Coa Ligase (AMP-Forming),HC01672_c + coa_c --> accoa_c + amp_c + h_c,"(0.0, 100.0)",Miscellaneous
2991,r0074,L-Glutamate 5-Semialdehyde:NAD+ Oxidoreductase,glu5sa_m + h2o_m + nad_m <=> glu_L_m + 3.0 h_m + nadh_m,"(-100.0, 100.0)",Urea cycle
2992,r0081,L-Alanine:2-Oxoglutarate Aminotransferase,akg_m + ala_L_m <=> glu_L_m + pyr_m,"(-100.0, 100.0)",Citric acid cycle
2993,r0083,Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating),HC01434_m + h_m --> akg_m + co2_m,"(0.0, 100.0)",Miscellaneous
2994,r0084,Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating),HC01434_x + h_x --> akg_x + co2_x,"(0.0, 100.0)",Miscellaneous
2995,r0085,2-Oxoglutaramate Amidohydrolase,HC00591_c + h2o_c --> akg_c + nh4_c,"(0.0, 100.0)",Urea cycle
2996,r0086,2-Oxoglutaramate Amidohydrolase,HC00591_m + h2o_m --> akg_m + nh4_m,"(0.0, 100.0)",Urea cycle
2997,r0093,UDPglucose Pyrophosphohydrolase,h2o_e + udpg_e --> g1p_e + 2.0 h_e + ump_e,"(0.0, 0.0)",Starch and sucrose metabolism
2998,r0097,Acetate:Coa Ligase (AMP-Forming),ac_c + atp_c --> HC01672_c + ppi_c,"(0.0, 100.0)",Miscellaneous
2999,r0113,UDP-N-Acetyl-D-Glucosamine 2-Epimerase,h2o_r + uacgam_r --> acmana_r + udp_r,"(0.0, 100.0)",Aminosugar metabolism
3000,r0119,Guanosine 5-Triphosphate Pyrophosphohydrolase,gtp_c + h2o_c --> gmp_c + 2.0 h_c + ppi_c,"(0.0, 100.0)",Purine catabolism
3001,r0122,GTP:Pyruvate O2-Phosphotransferase,gdp_c + h_c + pep_c --> gtp_c + pyr_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
3002,r0129,Gamma-Glutamyltranspeptidase,gthrd_c + h2o_c <=> cgly_c + glu_L_c,"(-100.0, 100.0)",Glutathione metabolism
3003,r0130,Gamma-Glutamyltranspeptidase,gthrd_e + h2o_e <=> cgly_e + glu_L_e,"(-100.0, 100.0)",Glutathione metabolism
3004,r0139,CDP Diphosphohydrolase,cdp_e + h2o_e --> cmp_e + 2.0 h_e + pi_e,"(0.0, 0.0)",Pyrimidine catabolism
3005,r0142,Sulfite:Oxygen Oxidoreductase,h2o_m + o2_m + so3_m --> h2o2_m + h_m + so4_m,"(0.0, 100.0)",Methionine and cysteine metabolism
3006,r0145,"L-Arginine, NADPH:Oxygen Oxidoreductase (Nitric-Oxide-Forming)",arg_L_c + 3.0 h_c + 2.0 nadph_c + 2.0 o2_c --> citr_L_c + 2.0 h2o_c + 2.0 nadp_c + no_c,"(0.0, 100.0)",Arginine and proline metabolism
3007,r0149,CTP Diphosphohydrolase,ctp_e + h2o_e --> cdp_e + h_e + pi_e,"(0.0, 0.0)",Pyrimidine catabolism
3008,r0153,CTP:Pyruvate O2-Phosphotransferase,cdp_c + h_c + pep_c --> ctp_c + pyr_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
3009,r0156,L-Glutamine:Pyruvate Aminotransferase,gln_L_c + pyr_c --> HC00591_c + ala_L_c,"(0.0, 100.0)",Urea cycle
3010,r0157,L-Glutamine:Pyruvate Aminotransferase,gln_L_m + pyr_m --> HC00591_m + ala_L_m,"(0.0, 100.0)",Urea cycle
3011,r0160,L-Serine:Pyruvate Aminotransferase,pyr_c + ser_L_c --> ala_L_c + hpyr_c,"(0.0, 100.0)","Glycine, serine, alanine, and threonine metabolism"
3012,r0165,UTP:Pyruvate O2-Phosphotransferase,h_c + pep_c + udp_c --> pyr_c + utp_c,"(0.0, 100.0)",Glycolysis/gluconeogenesis
3013,r0166,Uridine Triphosphate Pyrophosphohydrolase,h2o_e + utp_e --> 2.0 h_e + ppi_e + ump_e,"(0.0, 0.0)",Pyrimidine catabolism
3014,r0170,Farnesyl-Diphosphate:Farnesyl-Diphosphate Farnesyltransferase,2.0 frdp_r <=> HC01118_r + h_r + ppi_r,"(-100.0, 100.0)",Cholesterol metabolism
3015,r0173,(S)-Lactate:NAD+ Oxidoreductase,lac_L_x + nad_x <=> 2.0 h_x + nadh_x + pyr_x,"(-100.0, 100.0)",Glycolysis/gluconeogenesis
3016,r0178,Succinate-Semialdehyde:NAD+ Oxidoreductase,h2o_m + nad_m + sucsal_m <=> 3.0 h_m + nadh_m + succ_m,"(-100.0, 100.0)",Glutamate metabolism
3017,r0179,Succinate-Semialdehyde:NADP+ Oxidoreductase,h2o_m + nadp_m + sucsal_m --> 3.0 h_m + nadph_m + succ_m,"(0.0, 100.0)",Glutamate metabolism
3018,r0181,ITP Diphosphohydrolase,h2o_e + itp_e --> h_e + idp_e + pi_e,"(0.0, 0.0)",Purine catabolism
3019,r0186,Ethanolamine-Phosphate Phospho-Lyase (Deaminating),ethamp_c + h2o_c --> acald_c + nh4_c + pi_c,"(0.0, 100.0)",Glycerophospholipid metabolism
3020,r0191,UTP:D-Fructose-6-Phosphate 1-Phosphotransferase,f6p_c + utp_c --> fdp_c + h_c + udp_c,"(0.0, 100.0)",Fructose and mannose metabolism
3021,r0193,L-Cysteine L-Homocysteine-Lyase (Deaminating),cys_L_c + h2o_c <=> HC00250_c + h_c + nh4_c + pyr_c,"(-100.0, 100.0)",Methionine and cysteine metabolism
