,ID,Name,Formula,Compartment,Charge
1558,acngal14acglcgalgluside_hs_g,"Alpha-N-Acetylneuraminyl-2,3-Beta-D-Galactosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-1,3-Beta-D-Galactosyl-1,4-D-Glucosylceramide",,g,0
1559,fucfucgalacglcgal14acglcgalgluside_hs_g,(Gal)3 (Glc)1 (GlcNac)2 (LFuc)2 (Cer)1,X,g,0
1560,fuc132galacglcgal14acglcgalgluside_hs_g,V3Fuc-Nlc6Cer,C64H112N3O36FULLRCO,g,0
1561,ksii_core4_pre1_g,"Keratan Sulfate Ii Biosynthesis, Precursor 1",C36H60N3O25X,g,0
1562,ksii_core4_pre6_g,"Keratan Sulfate Ii Biosynthesis, Precursor 6",C69H111N6O51SX,g,-2
1563,ksii_core4_pre9_g,"Keratan Sulfate Ii Biosynthesis, Precursor 9",C83H133N7O64S2X,g,-3
1564,ksii_core4_pre10_g,"Keratan Sulfate Ii Biosynthesis, Precursor 10",C89H143N7O69S2X,g,-3
1565,ksii_core2_pre1_g,"Keratan Sulfate Ii Biosynthesis, Precursor 1",C33H53N3O23X,g,-1
1566,ksii_core2_pre6_g,"Keratan Sulfate Ii Biosynthesis, Precursor 6",C61H98N5O46SX,g,-2
1567,ksii_core2_pre9_g,"Keratan Sulfate Ii Biosynthesis, Precursor 9",C75H120N6O59S2X,g,-3
1568,ksii_core2_pre10_g,"Keratan Sulfate Ii Biosynthesis, Precursor 10",C81H130N6O64S2X,g,-3
1569,glyc3p_c,Glycerol 3-Phosphate,C3H7O6P,c,-2
1570,glu5sa_m,L-Glutamate 5-Semialdehyde,C5H9NO3,m,0
1571,1pyr5c_m,1-Pyrroline-5-Carboxylate,C5H6NO2,m,-1
1572,glu5p_m,L-Glutamate 5-Phosphate,C5H8NO7P,m,-2
1573,6pgl_r,"6-Phospho-D-Glucono-1,5-Lactone",C6H9O9P,r,-2
1574,g6p_c,D-Glucose 6-Phosphate,C6H11O9P,c,-2
1575,gudac_c,Guanidinoacetic Acid,C3H7N3O2,c,0
1576,gacpail_hs_c,Glucosaminyl-Acylphosphatidylinositol,C31H58NO14PFULLRCO2FULLR2CO2,c,0
1577,gacpail_hs_r,Glucosaminyl-Acylphosphatidylinositol,C31H58NO14PFULLRCO2FULLR2CO2,r,0
1578,paps_g,3'-Phosphoadenylyl Sulfate,C10H11N5O13P2S,g,-4
1579,pap_g,"Adenosine 3,5-Bismonophosphate",C10H11N5O10P2,g,-4
1580,sgalside_hs_g,Sulfatide Galactocerebroside,,g,0
1581,galside_hs_g,D-Galactosyl-N-Acylsphingosine,,g,0
1582,galacglcgalgbside_hs_c,Gal-GlcNac-Gal Globoside,C64H112N3O37FULLRCO,c,0
1583,gal_l,D-Galactose,C6H12O6,l,0
1584,ksi_deg26_l,"Keratan Sulfate I, Degradation Product 26",C110H179N7O93S4,l,-4
1585,ksi_deg27_l,"Keratan Sulfate I, Degradation Product 27",C104H169N7O88S4,l,-4
1586,ksi_deg29_l,"Keratan Sulfate I, Degradation Product 29",C96H157N6O80S3,l,-3
1587,ksi_deg30_l,"Keratan Sulfate I, Degradation Product 30",C90H147N6O75S3,l,-3
1588,ksi_deg32_l,"Keratan Sulfate I, Degradation Product 32",C82H135N5O67S2,l,-2
1589,ksi_deg33_l,"Keratan Sulfate I, Degradation Product 33",C76H125N5O62S2,l,-2
1590,ksi_deg35_l,"Keratan Sulfate I, Degradation Product 35",C68H113N4O54S1,l,-1
1591,ksi_deg36_l,"Keratan Sulfate I, Degradation Product 36",C62H103N4O49S1,l,-1
1592,ksi_deg38_l,"Keratan Sulfate I, Degradation Product 38",C54H91N3O41,l,0
1593,ksi_deg39_l,"Keratan Sulfate I, Degradation Product 39",C48H81N3O36,l,0
1594,ksi_deg40_l,"Keratan Sulfate I, Degradation Product 40",C40H68N2O31,l,0
1595,ksi_deg41_l,"Keratan Sulfate I, Degradation Product 41",C34H58N2O26,l,0
1596,ksii_core2_deg2_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 2",C70H114N5O56S2X,l,-2
1597,ksii_core2_deg3_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 3",C58H94N5O46S2X,l,-2
1598,ksii_core2_deg5_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 5",C50H82N4O38SX,l,-1
1599,ksii_core2_deg6_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 6",C44H72N4O33SX,l,-1
1600,ksii_core2_deg8_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 8",C36H60N3O25X,l,0
1601,ksii_core2_deg9_l,"Keratan Sulfate Ii (Core 2-Linked), Degradation Product 9",C30H50N3O20X,l,0
1602,core6_l,Core 6,C16H27N2O10X,l,0
1603,l2n2m2mn_l,"De-Fuc, Reducing GlcNac Removed, De-Sia Form Of Pa6 (W/O Peptide Linkage)",C54H91N3O41,l,0
1604,ksii_core4_deg2_l,"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 2",C78H127N6O61S2X,l,-2
1605,ksii_core4_deg3_l,"Keratan Sulfate Ii (Core 4-Linked), Degradation Product 3",C66H107N6O51S2X,l,-2
1606,ksi_deg5_l,"Keratan Sulfate I, Degradation Product 5",C222H356N15O194S11,l,-11
1607,ksi_deg6_l,"Keratan Sulfate I, Degradation Product 6",C210H336N15O184S11,l,-11
1608,ksi_deg8_l,"Keratan Sulfate I, Degradation Product 8",C194H311N13O171S10,l,-10
1609,ksi_deg9_l,"Keratan Sulfate I, Degradation Product 9",C188H301N13O166S10,l,-10
1610,ksi_deg11_l,"Keratan Sulfate I, Degradation Product 11",C180H289N12O158S9,l,-9
1611,ksi_deg12_l,"Keratan Sulfate I, Degradation Product 12",C174H279N12O153S9,l,-9
1612,ksi_deg14_l,"Keratan Sulfate I, Degradation Product 14",C166H267N11O145S8,l,-8
1613,ksi_deg15_l,"Keratan Sulfate I, Degradation Product 15",C160H257N11O140S8,l,-8
1614,ksi_deg17_l,"Keratan Sulfate I, Degradation Product 17",C152H245N10O132S7,l,-7
1615,ksi_deg18_l,"Keratan Sulfate I, Degradation Product 18",C146H235N10O127S7,l,-7
1616,ksi_deg20_l,"Keratan Sulfate I, Degradation Product 20",C138H223N9O119S6,l,-6
1617,ksi_deg21_l,"Keratan Sulfate I, Degradation Product 21",C132H213N9O114S6,l,-6
1618,ksi_deg23_l,"Keratan Sulfate I, Degradation Product 23",C124H201N8O106S5,l,-5
1619,ksi_deg24_l,"Keratan Sulfate I, Degradation Product 24",C118H191N8O101S5,l,-5
1620,galfuc12gal14acglcgalgluside_hs_c,(Gal)3 (Glc)1 (GlcNac)1 (LFuc)1 (Cer)1,C56H99N2O31FULLRCO,c,0
1621,galfucgalacglcgal14acglcgalgluside_hs_c,(Gal)4 (Glc)1 (GlcNac)2 (LFuc)1 (Cer)1,,c,0
1622,galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_c,(Gal)6 (Glc)1 (GlcNac)3 (LFuc)2 (Cer)1,,c,0
1623,galgalgalthcrm_hs_c,Gal-Gal-Gal-Gal-Gal-Glc-Cer,C54H96NO32FULLRCO,c,0
1624,galgluside_hs_l,Galactosyl Glucosyl Ceramide,C48H93NO8,l,0
1625,gm3_hs_g,Alpha-N-Acetylneuraminosyl-(2->3)-Beta-D-Galactosyl-(1->4)-Beta-D-Glucosylceramide,,g,0
1626,gd3_hs_g,Gd3,,g,0
1627,gt3_hs_g,Gt3,,g,0
1628,cs_hs_linkage_g,Chondroitin Sulfate/Heparan Sulfate Linkage Region (Glca-(Gal)2-Xyl-L-Ser (Protein)),C23H36O20X,g,-1
1629,cs_pre_g,Chondroitin Sulfate Precursor (GalNac-Glca-(Gal)2-Xyl-L-Ser (Protein)),C31H49NO25X,g,-1
1630,cs_a_b_pre2_g,"Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 2",C37H54NO37S2X,g,-4
1631,cs_a_b_pre3_g,"Chondroitin Sulfate A (GalNac4S-Glca) And B (Idoa2S-GalNac4S), Precursor 3",C45H67N2O42S2X,g,-4
1632,cs_c_pre2_g,"Chondroitin Sulfate C (GalNac6S-Glca), Precursor 2",C37H54NO37S2X,g,-4
1633,cs_c_pre3_g,"Chondroitin Sulfate C (GalNac6S-Glca), Precursor 3",C45H67N2O42S2X,g,-4
1634,cs_d_pre3_g,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Precursor 3",C37H53NO40S3X,g,-5
1635,cs_d_pre4_g,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Precursor 4",C45H66N2O45S3X,g,-5
1636,cs_e_pre3_g,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 3",C37H52NO43S4X,g,-6
1637,cs_e_pre4_g,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 4",C45H65N2O48S4X,g,-6
1638,Ser_Thr_g,Protein-Linked Serine Or Threonine Residue (O-Glycosylation Site),,g,0
1639,gal_c,D-Galactose,C6H12O6,c,0
1640,galt_c,Galactitol,C6H14O6,c,0
1641,galside_hs_c,D-Galactosyl-N-Acylsphingosine,,c,0
1642,gal_e,D-Galactose,C6H12O6,e,0
1643,lxser_g,Gal-Xyl-L-Ser (Protein),C11H19O9X,g,0
1644,l2xser_g,(Gal)2-Xyl-L-Ser (Protein),,g,0
1645,xser_g,Xyl-L-Ser (Protein),,g,0
1646,gam_e,D-Glucosamine,C6H14NO5,e,1
1647,gam_c,D-Glucosamine,C6H14NO5,c,1
1648,malt_e,Maltose,C12H22O11,e,0
1649,oagd3_hs_c,9-O-Acetylated Gd3,C56H93N3O30,c,-2
1650,gd3_hs_c,Gd3,,c,0
1651,oagd3_hs_g,9-O-Acetylated Gd3,C56H93N3O30,g,-2
1652,oagt3_hs_c,9-O-Acetylated Gt3,C65H106N4O37FULLRCO,c,-3
1653,gt3_hs_c,Gt3,,c,0
1654,oagt3_hs_g,9-O-Acetylated Gt3,C65H106N4O37FULLRCO,g,-3
1655,gar_c,N1-(5-Phospho-D-Ribosyl)Glycinamide,C7H14N2O8P,c,-1
1656,fgam_c,N2-Formyl-N1-(5-Phospho-D-Ribosyl)Glycinamide,C8H13N2O9P,c,-2
1657,n2m2nmasn_l,"N-Acetyl-Beta-D-Glucosaminyl-1,2-Alpha-D-Mannosyl-1,3-(N-Acetyl-Beta-D-Glucosaminyl-1,2-Alpha-D-Mannosyl-1,6)-(N-Acetyl-Beta-D-Glucosaminyl-1,4)-Beta-D-Mannosyl-1,4-N-Acetyl-Beta-D-Glucosaminyl-R",C58H96N5O40X,l,0
1658,glc_D_l,D-Glucose,C6H12O6,l,0
1659,gluside_hs_l,D-Glucosyl-N-Acylsphingosine,,l,0
1660,gbside_hs_c,Globoside,,c,0
1661,gbside_hs_l,Globoside,,l,0
1662,gcald_m,Glycolaldehyde,C2H4O2,m,0
1663,glyclt_m,Glycolate,C2H3O3,m,-1
1664,lpam_m,Lipoamide,C8H15NOS2,m,0
1665,alpam_m,S-Aminomethyldihydrolipoamide,C9H21N2OS2,m,1
1666,mlthf_m,"5,10-Methylenetetrahydrofolate",C20H21N7O6,m,-2
1667,dhlam_m,Dihydrolipoamide,C8H17NOS2,m,0
1668,lpro_m,Lipoylprotein,,m,0
1669,alpro_m,S-Aminomethyldihydrolipoylprotein,,m,0
1670,dhlpro_m,Dihydrolipolprotein,,m,0
1671,gchola_c,Glycocholate,C26H42NO6,c,-1
1672,gd1b2_hs_c,Gd1Beta,C66H111N4O38FULLRCO,c,-2
1673,gd1b2_hs_g,Gd1Beta,C66H111N4O38FULLRCO,g,-2
1674,gd1c_hs_c,Gd1C,C66H111N4O38FULLRCO,c,-2
1675,gd1c_hs_g,Gd1C,C66H111N4O38FULLRCO,g,-2
1676,gmp_g,Guanosine-5'-Monophosphate,C10H12N5O8P,g,-2
1677,gmp_c,Guanosine-5'-Monophosphate,C10H12N5O8P,c,-2
1678,gdpddman_c,Guanosine-5'-Diphosphate-4-Dehydro-6-Deoxy-Alpha-D-Mannose,C16H21N5O15P2,c,-2
1679,glu_L_l,L-Glutamate,C5H8NO4,l,-1
1680,thf_l,"5,6,7,8-Tetrahydrofolate",C19H21N7O6,l,-2
1681,5oxpro_c,5-Oxoprolinate,C5H6NO3,c,-1
1682,Tyr_ggn_c,Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis),,c,0
1683,udpg_c,Uridine-5'-Diphosphate-Glucose,C15H22N2O17P2,c,-2
1684,ggn_c,"Primed Glycogenin (Glycogenin-8[1,4-Glc])",C6H12O5,c,0
1685,ttc_ggdp_c,"Trans,Trans,Cis-Geranylgeranyl Diphosphate",C20H34O7P2,c,-2
1686,glu_L_r,L-Glutamate,C5H8NO4,r,-1
1687,leuktrC4_r,Leukotriene C4,C30H45N3O9S,r,-2
1688,leuktrD4_r,Leukotriene D4,C25H39N2O6S,r,-1
1689,leuktrE4_c,Leukotriene E4,C23H36NO5S,c,-1
1690,leuktrF4_c,Leukotriene F4,C28H42N2O8S,c,-2
1691,ser_L_m,L-Serine,C3H7NO3,m,0
1692,3htmelys_c,"3-Hydroxy-N6,N6,N6-Trimethyl-L-Lysine",C9H21N2O3,c,1
1693,4tmeabut_c,4-Trimethylammoniobutanal,C7H16NO,c,1
1694,glac_c,"D-Glucurono-6,3-Lactone",C6H8O6,c,0
1695,glcr_c,D-Glucarate,C6H8O8,c,-2
1696,glac_r,"D-Glucurono-6,3-Lactone",C6H8O6,r,0
1697,glygn2_c,"Glycogen, Structure 2 (Glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",C66H111O56X,c,0
1698,glygn1_c,"Glycogen, Structure 1 (Glycogenin-11[1,4-Glc])",C66H111O56X,c,0
1699,hs_deg9_l,"Heparan Sulfate, Degradation Product 9",C61H87N3O76S8,l,-10
1700,glcur_l,D-Glucuronate,C6H9O7,l,-1
1701,hs_deg10_l,"Heparan Sulfate, Degradation Product 10",C55H80N3O70S8,l,-9
1702,cs_a_deg2_l,"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 2",C37H55NO38S2,l,-4
1703,cs_a_deg3_l,"Chondroitin Sulfate A (GalNac4S-Glca), Degradation Product 3",C31H48NO32S2,l,-3
1704,cs_c_deg2_l,"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 2",C37H55NO38S2,l,-4
1705,cs_c_deg3_l,"Chondroitin Sulfate C (GalNac6S-Glca), Degradation Product 3",C31H48NO32S2,l,-3
1706,cs_d_deg3_l,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 3",C37H54NO41S3,l,-5
1707,cs_d_deg4_l,"Chondroitin Sulfate D (GlcNac6S-Glca2S), Degradation Product 4",C31H47NO35S3,l,-4
1708,cs_e_deg3_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 3",C37H53NO44S4,l,-6
1709,cs_e_deg4_l,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Degradation Product 4",C31H46NO38S4,l,-5
1710,ha_l,Hyaluronan,C28H42N2O23,l,-2
1711,ha_deg1_l,Hyaluronan Degradation Product 1,C22H33N2O16,l,-1
1712,ha_pre1_l,"Hyaluronan Biosynthesis, Precursor 1",C14H20NO11,l,-1
1713,cs_b_pre4_g,"Chondroitin Sulfate B (Idoa2S-GalNac4S), Precursor 4",C45H67N2O42S2X,g,-4
1714,hs_pre10_g,(Glcn2S-Glca)4-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C79H121N5O77S4X,g,-5
1715,hs_pre11_g,(Glcn2S-Idoa-Glcn2S-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C79H121N5O77S4X,g,-5
1716,cs_a_b_e_pre1_g,"Chondroitin Sulfate A (GalNac4S-Glca), B (Idoa2S-GalNac4S), And E (GalNac4,6Dis-Glca), Precursor 1",C31H47NO31S2X,g,-3
1717,udpglcur_g,Uridine-5'-Diphosphate-Glucuronate,C15H19N2O18P2,g,-3
1718,cs_c_d_e_pre1_g,"Chondroitin Sulfate C (GalNac6S-Glca) And D (GlcNac6S-Glca2S), Precursor 1",C31H47NO31S2X,g,-3
1719,cs_d_pre2_g,Chondroitin Sulfate D (GlcNac6S-Glca2S) Precursor 2,C31H46NO34S3X,g,-4
1720,cs_e_pre2_g,"Chondroitin Sulfate E (GalNac4,6Dis-Glca), Precursor 2",C31H45NO37S4X,g,-5
1721,hs_pre1_g,"Heparan Sulfate, Precursor 1",C31H49NO25X,g,-1
1722,hs_pre2_g,"Heparan Sulfate, Precursor 2",C37H56NO31X,g,-2
1723,hs_pre3_g,GlcNac-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C45H69N2O36X,g,-2
1724,hs_pre4_g,Glca-GlcNac-Glca-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C51H76N2O42X,g,-3
1725,hs_pre5_g,(GlcNac-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C59H89N3O47X,g,-3
1726,hs_pre6_g,Glca-(GlcNac-Glca)2-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C65H96N3O53X,g,-4
1727,hs_pre7_g,(GlcNac-Glca)3-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C73H109N4O58X,g,-4
1728,hs_pre8_g,Glca-(GlcNac-Glca)3-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C79H116N4O64X,g,-5
1729,hs_deg3_l,"Heparan Sulfate, Degradation Product 3",C81H117N5O97S10,l,-12
1730,hs_deg4_l,"Heparan Sulfate, Degradation Product 4",C73H104N4O92S10,l,-12
1731,hs_deg8_l,"Heparan Sulfate, Degradation Product 8",C69H100N4O81S8,l,-10
1732,hs_deg14_l,"Heparan Sulfate, Degradation Product 14",C57H84N3O62S5,l,-7
1733,hs_deg15_l,"Heparan Sulfate, Degradation Product 15",C49H71N2O57S5,l,-7
1734,hs_deg20_l,"Heparan Sulfate, Degradation Product 20",C45H68N2O43S2,l,-4
1735,hs_deg21_l,"Idoa2S-Beta-1,4-GlcNac(3S)-Alpha-1,4-Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose",C37H55NO38S2,l,-4
1736,hs_deg24_l,GlcNac-Glca-(Gal)2-Xyl,C31H50NO26,l,-1
1737,hs_deg25_l,"Glca-Beta-1,3-Gal-Beta-1,3-Gal-Beta-1,4-Xylose",C23H37O21,l,-1
1738,hs_pre9_g,(GlcNac-Glca)4-GlcNac-Glca-Gal-Gal-Xyl-L-Ser (Protein),C87H129N5O69X,g,-5
1739,uacgam_c,Uridine-5'-Diphosphate-N-Acetyl-Alpha-D-Glucosamine,C17H25N3O17P2,c,-2
1740,ump_c,Uridine-5'-Monophosphate,C9H11N2O9P,c,-2
1741,glc_D_g,D-Glucose,C6H12O6,g,0
1742,glcur_c,D-Glucuronate,C6H9O7,c,-1
1743,glcur_r,D-Glucuronate,C6H9O7,r,-1
1744,dxtrn_c,"Phosphorylase-Limit Dextrin (Glycogenin-1,6{4[1,4-Glc], 4[1,4-Glc]})",C48H81O41X,c,0
1745,glygn3_c,"Glycogen, Structure 3 (Glycogenin-7[1,4-Glc])",C42H71O36X,c,0
1746,guln_r,L-Gulonate,C6H11O7,r,-1
1747,gullac_r,"L-Gulono-1,4-Lactone",C6H10O6,r,0
1748,gln_L_m,L-Glutamine,C5H10N2O3,m,0
1749,gullac_c,"L-Gulono-1,4-Lactone",C6H10O6,c,0
1750,glucys_c,Gamma-L-Glutamyl-L-Cysteine,C8H13N2O5S,c,-1
1751,5forthf_c,5-Formiminotetrahydrofolate,C20H22N8O6,c,-2
1752,forglu_c,N-Formimidoyl-L-Glutamate,C6H9N2O4,c,-1
1753,oxa_x,Oxalate,C2O4,x,-2
1754,glx_c,Glyoxylate,C2HO3,c,-1
1755,glyb_e,Glycine Betaine,C5H11NO2,e,0
1756,glyc3p_m,Glycerol 3-Phosphate,C3H7O6P,m,-2
1757,2pg_c,2-Phospho-D-Glycerate,C3H4O7P,c,-3
1758,glyc_R_c,D-Glycerate,C3H5O4,c,-1
1759,glyclt_c,Glycolate,C2H3O3,c,-1
1760,glyclt_x,Glycolate,C2H3O3,x,-1
1761,glyc_S_c,(S)-Glycerate,C3H5O4,c,-1
1762,glyc_c,Glycerol,C3H8O3,c,0
1763,glyc_m,Glycerol,C3H8O3,m,0
1764,gthrd_m,Reduced Glutathione,C10H16N3O6S,m,-1
1765,lgt_S_m,(R)-S-Lactoylglutathionate,C13H20N3O8S,m,-1
1766,gmp_n,Guanosine-5'-Monophosphate,C10H12N5O8P,n,-2
1767,6pgc_r,6-Phospho-D-Gluconate,C6H10O10P,r,-3
1768,ru5p_D_r,D-Ribulose 5-Phosphate,C5H9O8P,r,-2
1769,sarcs_c,Sarcosine,C3H7NO2,c,0
1770,gp1calpha_hs_c,Gp1C Alpha,,c,0
1771,gp1calpha_hs_g,Gp1C Alpha,,g,0
1772,gp1c_hs_c,Gp1C,C99H159N7O62FULLRCO,c,-5
1773,gp1c_hs_g,Gp1C,C99H159N7O62FULLRCO,g,-5
1774,hdca_r,Hexadecanoate (N-C16:0),C16H31O2,r,-1
1775,em2emgacpail_prot_hs_r,"(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol",C53H100N3O35P3FULLRCO2FULLR2CO2X,r,0
1776,gpi_prot_hs_r,"{[(Prot-PE-Man),(PE)-Man],[PE]}-Man-GlcN-AcylPI",C55H106N4O38P4FULLRCO2FULLR2CO2X,r,0
1777,mgacpail_hs_r,Mannosyl-Glucosaminyl-Acylphosphatidylinositiol (H2),C37H68NO19PFULLRCO2FULLR2CO2,r,0
1778,gq1balpha_hs_c,Gq1Balpha,,c,0
1779,gq1balpha_hs_g,Gq1Balpha,,g,0
1780,gq1b_hs_c,Gq1B,,c,0
1781,gq1b_hs_g,Gq1B,,g,0
1782,gsn_c,Guanosine,C10H13N5O5,c,0
1783,gsn_l,Guanosine,C10H13N5O5,l,0
1784,gt1a_hs_c,Gt1A,,c,0
1785,gt1a_hs_g,Gt1A,,g,0
1786,gthox_m,Glutathione Disulfide (Oxidized Glutathione),C20H30N6O12S2,m,-2
1787,gthrd_r,Reduced Glutathione,C10H16N3O6S,r,-1
1788,gua_c,Guanine,C5H5N5O,c,0
1789,xan_c,Xanthine,C5H4N4O2,c,0
1790,guln_c,L-Gulonate,C6H11O7,c,-1
1791,glcur1p_c,D-Glucuronate 1-Phosphate,C6H8O10P,c,-3
1792,pe_hs_r,Phosphatidylethanolamine,C41H82NO8P,r,0
1793,emgacpail_hs_r,Phosphoethanolaminyl-Mannosyl-Glucosylaminyl-Acylphosphatidylinositol (H5),C39H74N2O22P2FULLRCO2FULLR2CO2,r,0
1794,m2gacpail_hs_r,Dimannosyl-Glucosaminyl-Acylphosphatidylinositol (H3),C43H78NO24PFULLRCO2FULLR2CO2,r,0
1795,h2o2_l,Hydrogen Peroxide,H2O2,l,0
1796,h2o2_n,Hydrogen Peroxide,H2O2,n,0
1797,m3gacpail_hs_r,Trimannosyl-Glucosaminyl-Acylphosphatidylinositol (H4),C49H88NO29PFULLRCO2FULLR2CO2,r,0
1798,em3gacpail_hs_r,Phosphoethanolaminyl-Trimannosyl-Glucosaminyl-Acylphosphatidylinositol (H6),C51H94N2O32P2FULLRCO2FULLR2CO2,r,0
1799,emem2gacpail_hs_r,"(Phosphoethanolaminyl-Mannosyl),(Phosphoethanolaminyl)-Dimannosyl-Glucosaminyl-Acylphosphatidylinositol (H7)",C53H100N3O35P3FULLRCO2FULLR2CO2,r,0
1800,em2emgacpail_hs_r,"(Phosphoethanolaminyl-Dimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (H7)",C53H100N3O35P3FULLRCO2FULLR2CO2,r,0
1801,m3emgacpail_hs_r,"(Trimannosyl),(Phosphoethanolaminyl)-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (M4C)",C57H104N2O37P2FULLRCO2FULLR2CO2,r,0
1802,gpi_hs_r,Gpi Heparan Sulfate,C55H106N4O38P4FULLRCO2FULLR2CO2,r,0
1803,mem2emgacpail_hs_r,"({[(Mannosyl),(Phosphoethanolaminyl)]-Dimannosyl},{Phosphoethanolaminyl})-Mannosyl-Glucosaminyl-Acylphosphatidylinositol (M4B) (Mem2Emgacpail Heparan Sulfate)",C59H110N3O40P3FULLRCO2FULLR2CO2,r,0
1804,pre_prot_r,Glycophosphatidylinositol (Gpi)-Anchored Protein Precursor,XY,r,0
1805,udpglcur_c,Uridine-5'-Diphosphate-Glucuronate,C15H19N2O18P2,c,-3
1806,hcoumarin_c,Umbelliferone,C9H6O3,c,0
1807,hestratriol_c,4-Hydroxyestradiol,C18H24O3,c,0
1808,hestratriol_r,4-Hydroxyestradiol,C18H24O3,r,0
1809,4mlacac_c,4-Maleylacetoacetate,C8H6O6,c,-2
1810,his_L_c,L-Histidine,C6H9N3O2,c,0
1811,hista_c,Histamine,C5H10N3,c,1
1812,his_L_e,L-Histidine,C6H9N3O2,e,0
1813,im4act_c,Imidazole-4-Acetaldehyde,C5H6N2O,c,0
1814,aacoa_c,Acetoacetyl Coenzyme A,C25H36N7O18P3S,c,-4
1815,hmgcoa_c,Hydroxymethylglutaryl Coenzyme A,C27H39N7O20P3S,c,-5
1816,hmgcoa_m,Hydroxymethylglutaryl Coenzyme A,C27H39N7O20P3S,m,-5
1817,hmgcoa_x,Hydroxymethylglutaryl Coenzyme A,C27H39N7O20P3S,x,-5
1818,hom_L_c,L-Homoserine,C4H9NO3,c,0
1819,pheme_c,Protoheme,C34H30FeN4O4,c,-2
1820,pristanal_x,Pristanal,C19H38O,x,0
1821,phyt2ohcoa_x,2-Hydroxyphytanoyl Coenzyme A,C41H70N7O18P3S,x,-4
1822,hpdcacrn_c,Heptadecanoylcarnitine,C24H47NO4,c,0
1823,hpdcacrn_m,Heptadecanoylcarnitine,C24H47NO4,m,0
1824,hpyr_c,3-Hydroxypyruvate,C3H3O4,c,-1
1825,hpyr_m,3-Hydroxypyruvate,C3H3O4,m,-1
1826,hpyr_x,3-Hydroxypyruvate,C3H3O4,x,-1
1827,hretn_c,4 Hydroxy Retinoic Acid,C20H27O3,c,-1
1828,hs_deg1_l,"Heparan Sulfate, Degradation Product 1",C79H115N5O99S11,l,-12
1829,hs_deg2_l,"Heparan Sulfate, Degradation Product 2",C79H116N5O96S10,l,-11
1830,hs_deg6_l,"Heparan Sulfate, Degradation Product 6",C67H98N4O83S9,l,-10
1831,hs_deg7_l,"Heparan Sulfate, Degradation Product 7",C67H99N4O80S8,l,-9
1832,hs_deg12_l,"Heparan Sulfate, Degradation Product 12",C55H82N3O64S6,l,-7
1833,hs_deg13_l,"Heparan Sulfate, Degradation Product 13",C55H83N3O61S5,l,-6
1834,hs_deg18_l,"Heparan Sulfate, Degradation Product 18",C43H66N2O45S3,l,-4
1835,hs_deg19_l,"Heparan Sulfate, Degradation Product 19",C43H67N2O42S2,l,-3
1836,cortsn_r,Cortisone,C21H28O5,r,0
1837,tststerone_r,Testosterone,C19H28O2,r,0
1838,andrstndn_r,"Androst-4-Ene-3,17-Dione",C19H26O2,r,0
1839,nadph_x,Nicotinamide Adenine Dinucleotide Phosphate - Reduced,C21H26N7O17P3,x,-4
1840,nadp_x,Nicotinamide Adenine Dinucleotide Phosphate,C21H26N7O17P3,x,-2
1841,cholcoaone_x,"3A,7A,12A-Trihydroxy-5B-24-Oxocholestanoyl Coenzyme A",C48H74N7O21P3S,x,-4
1842,eandrstrn_r,16Alpha-Hydroxydehydroepiandrosterone,C19H28O3,r,0
