,harmonic_centrality,eigenvector_centrality,betweenness_centrality,closeness_centrality,load_centrality,katz_centrality_numpy,pagerank,information_centrality,global_reaching_centrality
FAOXC16DCC14DCx,2945.5333333334547,8.785232214748131e-05,0.0002554394693819207,0.3584092230187948,0.00025382577469472135,0.01160870925444362,0.00013513648517891452,0.0007962891558460438,0.2110179478678302
FAOXC16DCr,2917.2833333334174,5.1176360625616696e-05,0.00020027075981722555,0.3550213521424116,0.0002483541748650308,0.011608745894989976,0.00013513699779011908,0.0007961302600428983,0.2110179478678302
FAOXC16OHC16r,2980.283333333487,4.853244408672992e-05,9.733940683995895e-05,0.3611911154503295,0.0001451141164168376,0.011613153395554457,0.0001351363760777982,0.0007974150530107257,0.2110179478678302
FAOXC17C15m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717357,0.0008059236003194249,0.2110179478678302
FAOXC181C161m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717357,0.0008059236003194679,0.2110179478678302
FAOXC181C161x,2944.700000000121,8.785223060696386e-05,0.00010575723266247319,0.35835714631665616,0.00011468021014992275,0.01160859356743666,0.0001351360347172086,0.0007962523095147699,0.2110179478678302
FAOXC181C181OHm,3215.81666666702,0.0018836369697996483,5.7000170369038447e-05,0.37629049483802063,7.187313563753955e-05,0.01164232320849198,0.00013513606859578758,0.0008049825063018786,0.2110179478678302
FAOXC182C162m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717357,0.0008059236003194643,0.2110179478678302
FAOXC182C182OHm,2992.433333333496,0.00045273676499931625,3.525734896727295e-05,0.3618800743421696,4.2776537579884326e-05,0.011608838580771807,0.0001351354911896838,0.0007987211926647477,0.2110179478678302
FAOXC183C163Gm,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717357,0.0008059236003194436,0.2110179478678302
FAOXC183C163m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717357,0.0008059236003194403,0.2110179478678302
FAOXC184C163m,3274.9333333337454,0.0018827749366435466,0.0002530610126860637,0.3815490924092409,0.00023234996079305785,0.011650673224995097,0.0001351364126771901,0.0008057510919005872,0.2110179478678302
FAOXC184C163x,2918.600000000095,8.465567286831568e-05,0.0001945525818431715,0.35630357314841565,0.0002053169368508529,0.01160535038257311,0.00013513636707618493,0.0007950334315376226,0.2110179478678302
FAOXC184C164m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.0001351359187671736,0.0008059236003194456,0.2110179478678302
FAOXC184C164x,2962.3666666668096,0.00010858848993056332,0.00014641524186889755,0.36053990839099503,0.00015025397103833862,0.011608711334734066,0.0001351360354889319,0.0007963072092268583,0.2110179478678302
FAOXC184m,2191.8547619046612,2.7854939609663324e-06,0.0,0.27668087652382023,0.0,0.011568701557896669,0.00013513378756181208,0.00020264346100153641,0.2110179478678302
FAOXC184x,2040.5714285714969,1.2225028797800238e-07,0.0,0.26272991975001775,0.0,0.011568700629496644,0.0001351337922828489,0.00020221589520222054,0.2110179478678302
FAOXC185C164m,3274.9333333337454,0.0018827749366435466,0.0002530610126860637,0.3815490924092409,0.00023234996079305785,0.011650673224995097,0.0001351364126771901,0.0008057510919005705,0.2110179478678302
FAOXC185m,2191.8547619046612,2.7854939609663324e-06,0.0,0.27668087652382023,0.0,0.011568701557896669,0.00013513378756181208,0.00020264346100153544,0.2110179478678302
FAOXC18C18OHm,3216.7833333336876,0.001883786433051968,0.00010765637096172142,0.37638620408993795,0.00012761184197765643,0.01164243916754692,0.0001351360743010487,0.0008049944114087998,0.2110179478678302
FAOXC201C181x,2944.700000000121,8.785223060696386e-05,0.00010575723266247319,0.35835714631665616,0.00011468021014992275,0.01160859356743666,0.0001351360347172086,0.0007962523095147744,0.2110179478678302
FAOXC204C184m,3289.0166666670907,0.0019034875286598884,0.00027020182894401984,0.3824760920134402,0.00024792931791951225,0.011652875728439333,0.00013513659444542377,0.0008059290630405672,0.2110179478678302
FAOXC204C205x,2304.0761904760475,7.588521558542418e-06,1.3369964754837914e-07,0.2876637766805334,3.412372901060339e-07,0.01158122576752392,0.00013513451474012379,0.0007679056123081314,0.2110179478678302
FAOXC205C184x,2918.600000000095,8.465567987413583e-05,0.00019454631342687707,0.35630357314841565,0.00020531066900651652,0.01160535038257429,0.0001351363670761849,0.0007950334312274027,0.2110179478678302
FAOXC205C185m,3289.0166666670907,0.0019034875286598884,0.00027020182894401984,0.3824760920134402,0.0002479293179195123,0.011652875728439333,0.00013513659444542377,0.000805929063040567,0.2110179478678302
FAOXC221C201x,2962.2000000001426,0.0001085857364974523,0.00014614115934630625,0.36052234078838374,0.00015310517480110925,0.01160871133124976,0.0001351360354902179,0.0007963072181608179,0.2110179478678302
FAOXC225C204m,3274.9333333337454,0.0018827748755285273,0.00027681659262600744,0.3815490924092409,0.0002597482116741961,0.011650673224992945,0.00013513641267719014,0.0008057510998080622,0.2110179478678302
FAOXC225C204x,2918.600000000095,8.465567285501225e-05,0.0002267655571004881,0.35630357314841565,0.00023833106354290357,0.0116053503825731,0.0001351363670761849,0.0007950334307017658,0.2110179478678302
FAOXC225C226m,2752.1095238094317,0.000170853261868257,1.243892430097895e-07,0.3409049023221526,4.801836919526587e-07,0.011583711965391184,0.00013513419980519918,0.0007768632258750012,0.2110179478678302
FAOXC225C226x,2886.1166666667286,8.93593323113003e-05,5.8827890061227606e-05,0.35369759548735596,7.354143368853233e-05,0.011599208202263638,0.00013513549511222288,0.0007921071548679611,0.2110179478678302
FAOXC225m,2186.8880952380023,2.7116769186259596e-06,0.0,0.2762263869185395,0.0,0.011568701342108684,0.00013513378820502456,0.00020260756177888943,0.2110179478678302
FAOXC225x,2041.3714285714973,1.1316417526078563e-07,0.0,0.26280457483838887,0.0,0.01156870051012554,0.00013513379431867147,0.00020210139754409505,0.2110179478678302
FAOXC226C205m,3274.9333333337454,0.001882774875527675,0.00027681658885136116,0.3815490924092409,0.0002597482081287622,0.011650673224992945,0.00013513641267719014,0.0008057510998082803,0.2110179478678302
FAOXC226C225m,3095.126190476408,0.0018067164385651856,0.0001141638556384599,0.36330158106648336,0.00011036509884118142,0.011631296549071975,0.00013513558941748063,0.0008036542333319898,0.2110179478678302
FAOXC226C225x,2741.4499999998857,7.215261395146173e-05,0.00010505625589113377,0.33783845486507463,0.00010721755122358665,0.011593413202014272,0.00013513558014602254,0.0007880238045158574,0.2110179478678302
FAOXC226C227m,2749.1095238094285,0.0001694660264215332,1.1355207634242112e-07,0.34065377532228364,4.3161318516058527e-07,0.011583595440184153,0.00013513419785675894,0.0007766000397336529,0.2110179478678302
FAOXC226m,2186.8880952380023,2.7116760389466643e-06,0.0,0.2762263869185395,0.0,0.011568701342108672,0.00013513378820502456,0.00020260756177139697,0.2110179478678302
FAOXC227C226m,3095.126190476408,0.0018067153793868578,0.0001141721290763399,0.36330158106648336,0.00011037282352967224,0.011631296547906787,0.00013513558949683187,0.0008036542325643909,0.2110179478678302
FAOXC22C20x,2962.86666666681,0.0001086540596915761,0.00015146438291805295,0.36055747770576485,0.00015904921707216257,0.011608827027610508,0.0001351361583515315,0.000796352813136475,0.2110179478678302
FAOXC22C22DCHYr,2953.4333333334475,4.797818338775633e-05,8.389524139893064e-05,0.3571635450859239,0.00010950975991112308,0.011612921838969375,0.00013513626446163857,0.0007973321940220318,0.2110179478678302
FAOXC22OHC22r,2953.1833333334475,4.797817290018908e-05,6.900544114395061e-05,0.3571290665122116,9.154305907917711e-05,0.011612921837812505,0.0001351364896868638,0.0007973263785010438,0.2110179478678302
FAOXC241C221x,2963.36666666681,0.00012935093205621509,0.00019742444079875058,0.3605750487329435,0.00018907577797137555,0.011608944789059288,0.0001351362614982283,0.00079640494067171,0.2110179478678302
FAOXC24C22x,2963.36666666681,0.00012935085002277618,0.0001936850810992916,0.3605750487329435,0.00017796973423814063,0.011608944791378235,0.00013513622932276843,0.000796404141462841,0.2110179478678302
FAOXC3DC,3201.4833333337556,0.0032070606261823454,0.0005575204136327795,0.39268655132151575,0.0005681255795843579,0.011604317193088307,0.0001351354151940759,0.0007970284969009869,0.2110179478678302
FAOXC4C2m,3294.6000000004306,0.0019039315034251921,0.0001433976959938536,0.38318918638976646,0.00012821958373838432,0.011652991647775569,0.00013513596642058295,0.000805942004721293,0.2110179478678302
FAOXC4C4DCc,3166.1500000003994,0.0031706844090985623,0.0007981817845161069,0.38786957433424196,0.0007945274444662228,0.011604197877598805,0.00013513563862811002,0.0007969585864227,0.2110179478678302
FAOXC5C3x,3295.2666666670975,0.0019041815390920319,0.00014454862483894554,0.38322888071683847,0.0001285033507809263,0.011653107396605139,0.00013513600389208547,0.0008059510359827896,0.2110179478678302
FAOXC5C5DCc,4164.71666666682,0.02483436290675501,0.001258471724777275,0.4912362236090825,0.0011769698610714125,0.011738960355770028,0.00013513671207228872,0.0008093894009114281,0.2110179478678302
FAOXC5C5OHm,2945.2333333334545,0.00037759551786134896,4.545061913437501e-05,0.35884378485862556,8.138678221820522e-05,0.01160198212680407,0.0001351352524559783,0.0007959298259923662,0.2110179478678302
FAOXC5OHc,3166.3166666670663,0.0031706846328794606,0.0007816248843215417,0.38788990825688074,0.0007533283745014782,0.011604197875286612,0.00013513608907856045,0.0007969543608452818,0.2110179478678302
FAOXC61C4m,3281.0166666670857,0.0018832203666456205,0.0003491623904494041,0.3822784810126582,0.00029839758231308284,0.011650904830187832,0.00013513646033086463,0.0008057704239241396,0.2110179478678302
FAOXC61C4x,2918.1000000000945,8.465007968764869e-05,0.00018853345439927288,0.3562864159483796,0.00019931510268071876,0.011605234571475876,0.00013513635477776712,0.0007949873163305923,0.2110179478678302
FAOXC61m,2194.8047619046556,1.8732754416412644e-06,0.0,0.27706422018348625,0.0,0.01156870134412111,0.00013513378819497463,0.00020260688496245215,0.2110179478678302
FAOXC61x,2051.571428571504,1.2455594279350774e-07,0.0,0.2638448097564455,0.0,0.01156870066192711,0.0001351337919411061,0.00020223567560127953,0.2110179478678302
FAOXC6C4m,3295.100000000431,0.0019039352648037597,0.00019798850830719282,0.3832090325253781,0.00018596724376121062,0.011653107334794835,0.00013513641687359375,0.0008059488028671034,0.2110179478678302
FAOXC6C4x,2944.700000000121,8.785223060696386e-05,0.00010575723266247319,0.35835714631665616,0.00011468021014992275,0.01160859356743666,0.00013513603471720852,0.0007962523095147613,0.2110179478678302
FAOXC6DCC4DCx,2944.700000000121,8.785223060696386e-05,0.00010575723266247319,0.35835714631665616,0.00011468021014992275,0.01160859356743666,0.00013513603471720852,0.0007962523095147625,0.2110179478678302
FAOXC7C5m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.0001351359187671736,0.0008059236003194226,0.2110179478678302
FAOXC81C61m,3119.3833333336047,0.0006439482497977498,9.799131737182232e-05,0.3698020791683327,0.00016176302107427922,0.011631264358923265,0.00013513624616742225,0.0008036325046638158,0.2110179478678302
FAOXC81C61x,2945.200000000121,8.785232388328182e-05,0.0002453299509168329,0.35837450353579386,0.00025437224067365694,0.011608709253286402,0.00013513671040413965,0.0007962735649665929,0.2110179478678302
FAOXC8C6m,3290.183333333758,0.0019035989841549308,0.00019350684041983783,0.38253541515872197,0.00017519915962724007,0.011653107173423527,0.0001351364577066648,0.0008059483615045875,0.2110179478678302
FAOXC8C6x,2945.3666666667878,8.789702519360277e-05,0.00010939108562443184,0.3583918624364253,0.00011851048445862983,0.011608709266094515,0.00013513613867856793,0.0007962946408513829,0.2110179478678302
FAOXC8DCC6DCx,2944.700000000121,8.785223060696386e-05,0.00010575723266247319,0.35835714631665616,0.00011468021014992275,0.01160859356743666,0.0001351360347172085,0.0007962523095147724,0.2110179478678302
FAOXC9BRC7BRm,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717363,0.0008059236003194521,0.2110179478678302
FAOXC9C7m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717366,0.0008059236003194296,0.2110179478678302
FAOXMC10OHMC10r,2953.1833333334475,4.7964960947278175e-05,0.000857067552642878,0.3571290665122116,0.0008752753015247399,0.011612921835476775,0.0001351368275247016,0.0007973045693702369,0.2110179478678302
FAOXOHC16C16DCc,4303.8499999999385,0.028534716634757908,0.0005950690287075433,0.504293893129771,0.0005624821391072743,0.011766191986202127,0.0001351368940936692,0.000809849193025942,0.2110179478678302
FAOXOHC22C22DCc,4304.516666666604,0.028534731291530384,0.0011206817142401118,0.5043626448534424,0.0010896496043983034,0.01176630767437786,0.0001351371193193701,0.0008098507223792192,0.2110179478678302
FAOXOHMC10DC10c,4303.8499999999385,0.02853472981083742,0.0004814419021897496,0.504293893129771,0.0004544766597666786,0.011766191987376128,0.00013513666886844398,0.0008098492634141556,0.2110179478678302
FAOXTC101TC102m,3112.6261904764233,0.0018293381339877283,7.708623536142588e-06,0.36450071432090253,7.669316709030831e-06,0.011633617232563707,0.00013513507548817204,0.0008039770122410376,0.2110179478678302
FAOXTC102C101m,3095.126190476408,0.0018070789484290297,5.330373331721474e-05,0.36330158106648336,4.273289110073293e-05,0.011631297033864646,0.00013513507483833292,0.0008036596303200279,0.2110179478678302
FAOXTC122TC101m,3274.433333333745,0.0018827728101110247,0.00011956763142445514,0.3815294178311762,9.881739728480859e-05,0.011650557539136483,0.00013513573699879946,0.0008057453587436183,0.2110179478678302
FAOXTC122m,3093.6261904764065,0.0018068189944703368,5.884889401389405e-08,0.36324807305218715,4.620208106173464e-08,0.011630949705209299,0.00013513488227370976,0.0008036121024581406,0.2110179478678302
FAOXTC142TC122m,3119.3833333336047,0.0006452723379938032,4.794085305301624e-05,0.3698020791683327,7.469165034805851e-05,0.011631264981360178,0.0001351355730129245,0.0008036395950158119,0.2110179478678302
FAOXTC162TC142m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717363,0.000805923600319408,0.2110179478678302
FAOXTC182TC162m,3288.5166666670902,0.0019034854021273665,0.00013342494981043865,0.38245632172025223,0.00011119162103257653,0.011652760042580718,0.00013513591876717366,0.0008059236003194316,0.2110179478678302
FOAXC122C101x,2918.600000000095,8.465567460481512e-05,0.00019013370827998104,0.35630357314841565,0.00020077874833405472,0.011605350382573447,0.00013513636707618483,0.000795033475802117,0.2110179478678302
GLUTCOAACBP,2684.6261904760604,2.196951323801822e-05,7.784735142301341e-08,0.33969973830402644,5.730610081824625e-07,0.011569050969638596,0.00013513379752002055,0.0003685757505808739,0.2110179478678302
HDCACBP,2345.826190476008,3.655015018467619e-06,1.2918318449619095e-07,0.29657687991021325,3.993354883919499e-07,0.011568700989937003,0.00013513379032473096,0.00020249323580208948,0.2110179478678302
HDDACBP,2345.826190476008,3.6550141344401763e-06,1.2918432144736175e-07,0.29657687991021325,3.9994445207180915e-07,0.01156870098993698,0.00013513379032473096,0.00020249323562396342,0.2110179478678302
HDECAACBP,2346.326190476008,3.6550353121025367e-06,1.4036510600585015e-07,0.2966125476047304,4.3315330210181087e-07,0.011568700993408053,0.00013513379031475551,0.00020249375485930474,0.2110179478678302
HDECEACBP,2676.459523809389,1.9174949562273605e-05,3.005503461343256e-09,0.33904596068368237,2.0705025338804193e-08,0.011568702336112496,0.00013513378684193837,0.00020269079057173573,0.2110179478678302
HEDCECRNe,2576.7261904760358,1.779058169754584e-05,0.0002703067982159751,0.3294594353905067,0.00027030679821597514,0.011568701597606016,0.00013513513606517737,0.00011585471941278487,0.2110179478678302
HEXCOAACBP,2361.742857142672,5.0715975635553246e-06,1.7483295359031105e-07,0.2976985595879939,4.38030973375084e-07,0.01156881762764443,0.00013513379190319003,0.00027016532760420803,0.2110179478678302
